decimals,id,name,symbol
8,0x00981456adc5d3189b3af5d0c3a87d20b39fe196,JUMBO,JUMBO
18,0x0099cf3d44e62eac847396cf9bdcc6b07622f2d8,sandwiches,sandwiches
9,0x009a4734a4908ac9425d85a2d6c714a17a34e5f0,STIG NIG,STIGN
18,0x009aba39a848926bcff7bbae02767c2075f41e72,TUSDT,TUSDT
18,0x009accdaeaa1dc6643531b0f8691e19f3ecdef38,BC coin,BC
18,0x009ae18e7bb662f94565469ff66c70af369cf023,TROLL,TROLL
18,0x009c09f96a73f9e8aa1429258ed6fd73c771c4ed,TED,TED
18,0x009cf7bc57584b7998236eff51b98a168dcea9b0,SyrupBar Token,SYRUP
18,0x009d2c9ca4d795d38ccfcf08dfe55059eae07a5b,NYRATK,NYRATK
18,0x009d73cae0fd9141e43c8daedcd2de4d92379775,HackMessageLabs,HTC
18,0x00a015f98b5694fa8ac22979d96ceaa2655eff2b,EtherBite,EBT
18,0x00a208644406d840d45275d7d683deab9a58b3fe,walletconnect,WTC
18,0x00a212aacb951e93cd2b956f961253df5d8af736,WIF,WIF
18,0x00a270d02412c08ff4f1d34d53b5287a873be087,DuckParty,1000000
18,0x00a29d477cd0cdf9bf710e91cc23e3394903a8c8,SPLITTER,SPLTR
18,0x00a3d8db3b463b606495452c87a339eb49014ed8,MAGA COIN,MAGA
18,0x00a5a04ee57a6990d2c6f59bf51cc137bc86decf,NFPrompt,NRC20
5,0x00a63ba2cd2d62316be7127e9ac38e188a8df795,pillow,pil
2,0x00a902e2da20098e7277b100d9679ec35c9cc107,InvestCoin Fun,IFUN
18,0x00aa27f2271dbdc6f982629332226f119f9d7054,SatoshiSync,SSNC
18,0x00abb1d4165a4c082c769332a241749297f3d74a,sb,sdvsd
18,0x00ac0e67d7ba4af2fd490b977b8faf3e322b9761,DeFAI Lulz,LOLZ
18,0x00ad418ca33dc9c49592357086b88a939b293bb5,CoinMarket 100,CM100
18,0x00b3e720c3d1d7ee7eee78470a6786cfdee531ee,VOLTUV,VOLTUV
6,0x00b3ec482abc4529e8816b0096b3d0384a6ad611,PAANKHA,PAAN
18,0x00b471766702c5242b82df6aadab2f0f1ed62d00,Binanse,BNS
9,0x00b517c719d6b1162eda04e14873beb72d11f283,Chucki coin,CC
18,0x00b518636e3baddc91d311408d03a00fbd3cadb8,SWOLE DOGE,SWOLE
18,0x00b731e3200474b8ebfd6278f9d12149b6d230a5,gaga,gaga
18,0x00b9408464a797fe5289c170305cdebf19956d7f,orange,orange
18,0x00b9f0b569f711115008a6013ba83ab520faf6af,double bull coin,DBC
18,0x00bb4e6f438865f5c48fcceb1fb398e91503b561,DogeToken,DOGET
18,0x00bcf10e12b54ab992c4a6cd37de9d8305887109,swytchv2,swytch
18,0x00c0143666e4e2d4ea96828a62a53d0e5bd32ff8,Bitgra ,BITGRA
18,0x00c09e30f60d55dd1d4f6c6ec5ff28c01ea66348,LLY CATS,LLY
8,0x00c1d06e8db5b31260364a534d858793f0de1f31,Galiana,Galiana
18,0x00c40d75865455c12768a92fe5d7b313fb65f913,Tether USD,USDT
18,0x00c5fbe4a16aeb2aacb68355cc1516f73dc2350e,GraPutin,GRP
18,0x00cea4f015274a53d3973e8788dd613f209d6d09,Test Token,TEST-V2
18,0x00cea5d984cdacbe793a01d81a011478c2cac019,BWEASE,BWEASE
18,0x00d1b8e9723cc7819bd281242375c627fb609429,rice,rice
18,0x00d1f5279a9d8e55abca537bfe7287d11c7f7e63,12sd,dasdd
18,0x00d22ae6d813457cb9755087bb6c84d07c375c33,Raw,Raw
18,0x00d27478d854a1e09cd82830187bc804408c8353,FLOKIDUCK,FDUCK
18,0x00d7f32d72d54b1171d56b939f0d87447103896f,Micro USD,mUSD
18,0x00da1c90af9a55152761493d48175cfc0bc1cbd0,Niobium Coin,NBC
18,0x00e067444caaafa36ddd2bc68f8cb48253c99feb,Contact Us,ContactUs
18,0x00e07166269b45bdd3b8858eae32a9a599a08835,ZHIGULIGRA,ZHG
18,0x00e0f5f01c5ae09aae12042fd5730a7af8abd82f,Mustachioed lemon,MCD
18,0x00e13a0b2888604b7629cf5fda3759fbb7adaf76,Eoncoin,EON
18,0x00e1656e45f18ec6747f5a8496fd39b50b38396d,Bomber Coin,BCOIN
18,0x00e3a5be1d4191ff72f395e75990f3b25647d425,abdfco,jdif
18,0x00e3c0101c449285cff7e518fc555309d7146eeb,Example Token,EXTKN4
18,0x00e4fea574b4e9a4835a2b50dbd2b0c323cfdae2,Homka,Hom
18,0x00e8be1310c75227fe01239d29fb58db38b5925a,VSDFQ,SDA
0,0x00ebf6a14dd04a00148c3c9881c91197e834f3d1,unknown,unknown
18,0x00ed6bd3faa42722d3b19e30a67e3617057edcd6,Function Inquiry,HELICOP
18,0x00f341d4d52a3947d16f59971c8074f3f3a3f580,Pixels,PIXEL
18,0x00f5003be27faf9466d848bc6a94b3240caa9952,Pillas,PIL
18,0x00f6963603390e213962b2750cb8a5bb2ca6d59d,MAA COIN,MAA
18,0x00f86ab1ea3911828c1a2519c8c5ec1b9469ee46,baby cake ,bcake
18,0x00f94abd699c7c402ea0b8773dc73831d776e8cb,FreeCZ,FCZ
9,0x00f955855fce1f594af34c476d90a2684af28fd5,OpenAI TEX,TEX
18,0x00f97c17f4dc4f3bfd2dd9ce5e67f3a339a8a261,Shield Protocol,SHIELD
18,0x00f9928315196cdfbee0205520a8ebe60d9172f0,Develocity,DEVE
18,0x00fa749692c1e3b82c53714f19cebcb0dbe98b8f,fire-Durov,GRD
18,0x00fb0314d729e9761fcc84591fdf45397ce31587,DTSDEMO2,Dts demo 2
3,0x00fd3ddd907903e7943b5024c507c0cbaba255ba,BenCoin,Ben
18,0x00fd58c29dccb9f7213920d9e78d6a585cb8d9b8,Dogen Bored,BORED
18,0x00ff2dcc2e01be46142ded68d46f12ac11fc2523,2ciyuan,2ciyuan
18,0x00ff82cd8191425c17f9bbee73ea273dee4616d0,Oken Project,oko
18,0x0102174fa4506d751643364b98cefceeb92f32b7,1$LiqToken,PHUN
18,0x01023ba8e1fefb460d170bb646a371dd329cd672,Klink Finance,KLINK
18,0x01025cf15e4d5fbe0edc532c6455e104b249d4f5,RIBBIT,RIBBIT
18,0x0103f3eac49e2e5da4e62536502ae1a91c7f4ce8,PEPEJHONS,PEPE
18,0x01040f8e5060abb4cff655360ebd8230f3fef154,GRAnd Theft Auto VII,GRAVII
18,0x0104d3b9060f6784aa97f157ae8f2bb03f6bca93,spiderman,spiderman
18,0x0104f019c8889bdabc62ae6c7b84f6f2ed351133,STX COIN,STX
18,0x0105ecb1243c4ef7177705092ce954da9f64b83d,FATBOY,FTB
0,0x01068f3005b37beefc52037137c8d50a51b6d29a,unknown,unknown
18,0x01069ef704fd5ebaec5cacdf856b366c678dc188,HATER,HATER
18,0x0106beeb9f6d90ca32f743dc899122f06ee17abf,Eazy Money,EZM
18,0x0109fbb108b5d25e8b3dbf36b6c26ae267fa87e3,calm before the storm,CBTS
18,0x010a59dfbec822d84012bef9a326d1813fa0bf13,#CZ,#CZ
18,0x010b60e8e19ed9b15bf463278337550e50f31144,LOVE_K,LOVE_K
18,0x010bfc47a558aa33337b9c1ab60adf808b7aee26,Yomp,Yomp
18,0x010c0d77055a26d09bb474ef8d81975f55bd8fc9,Matez,MATEZ
9,0x010d1cc6b99105b209804084f731f6bb86c457bd,AiGrok,AiGrok
18,0x0111c42d874146272abbf4324c765c8aa5d3c533,gdgf,fgrter
18,0x0112e557d400474717056c4e6d40edd846f38351,Phala Network,PHA
18,0x0119ba7c7215f5e19ab11d4260ba71ddd937b205,BILLION MEME,BILLION
18,0x011a5de645f7b599bb4d6fa1371532dd25a45201,Dramatic Chipmunk,MUNK
18,0x011b036b924ad8247be366aee9684144e94ca53c,Donk Champion,DCS2
18,0x011da8c28f21c935e439ae9057ae0af870189b95,Scroll,Scroll
18,0x011ed89aac1eafadb0258677e8b1c375a26e781e,CZ Chain,CZ
18,0x01204b11655f5f243e1c314114ea201ecd503c6b,Moogra,MOOGRA
18,0x0120a6472dd61285672cca6150f844433d12d830,EASV1,EASV1
18,0x012176bcd7a7455e0a7d5e605eb47e2ef6fefd18,TEN,10
18,0x0121fb49624b03a96bc303dcc983214f2fade811,fihjahgfi,jhajf
18,0x01235598a95f9b6eb215896f8d70e9860ee851ba,Barbieque,BARTESTT
18,0x0124538fa274e25ccb78ef78254f4805aba0a291,Twitter Doge,TWOGE
18,0x0124f6dfea0ce064e66f8324b65c1a96b4023239,KUTA,KUT
18,0x01252b9ab0ff59324947403b90c18eab1ac94b63,wrtw,dffyj
18,0x0127e214f278eedf072d510a4fd6a67af83907da,Poor guy,POGAI
18,0x012c70a8416f60e100543cf21de108c7527e5e0f,Token1,TK1
18,0x012dd57248aa6ff78d7be78aa02357f646d7417b,JUST Meme,$JMEM
18,0x013160cd555893b4e1a4321b1b2434edec37c830,GT,Gate.io
9,0x013280ee248aee98aaa06a4151c177942b0c3c41,fds AI,fsd AI
18,0x0132a83bfb5861b6c9d1e42016089b694b840cad,grachik,grachik
18,0x0132f8b60e55c3ee9a8812f530528a6d87f10200,zxczds,adac zx
18,0x01382d621f13ac069a6d7053d7a3da1b1a1b2c67,USDT,USDT
18,0x0138dfb6419a694aa6d9c9e4b0b8fd7d12255002,Mechagodzilla V2,MechagodzillaV2
18,0x013904f65fc496a17fb8b0d311521d7e4e564615,BABY BOOSTER BNB,18
18,0x0139544e80e21975ee4a4a450496416e5e68e81e,yh,ju
18,0x013ade958db0c1a1b6145c1a50b714602631d31d,Strayed Tigress,TGRZNT
18,0x013b4dc49bb20eda33ee18d2b8703c611a6f32aa,GROK3,GROK3
18,0x0140161660a77a43ac9028c513ffb3a6cc622297,Eridani,ERDN
18,0x014068448664ef08e6213f110eee728c65d1ec38,CosmosAI,CSMCAI
18,0x01418e830f77ea68bbca0797d0291527fc744d48,Sola-X,SOLA-X
18,0x014415584459f61098cfb16bad73814302cfa40e,KAKA,KAKA
18,0x014483760d8a8fba292548440cd988e04b8c7dea,WiseCap,Wise
18,0x01453a187d760b7983a1d519747594c70a6bc4c6,r/stocks,r/stocks
18,0x0145445e9dab0d4d49d27030ff62114b4616f6eb,BabyPepe,BabyPepe
18,0x01468688d0bd1b9347c846ae298ce04e214f3fd1,Kira From Arc,KIRAAG
18,0x0146c72c2e67cad852bc170a818de36a6cc77b54,YUANBAOBAO,YBB
18,0x01497269eaf883aa089e9d19789688aa08ed1f5b,Chaplin bnb,Chap
18,0x014a087b646bd90e7dcead3993f49eb1f4b5f30a,Gulf Coin,GULF
18,0x014a6e713a073d81e255017d71e01e07d97afd3a,GRASTORK,GSTRK
18,0x014b272050f525102b3e42c75c336d13ca7ae261,DEV UNSELLABLE,UNSELD
18,0x014b46dfbeff1518a7de17af2c4f7ecb4db39c17,Rivalz Network,RIVALZ
18,0x014c60ccb50eb63bc4bcf1f2c93fcb8639391b01,Shiba Inu GPT,SHIBGPT
18,0x014ce3321a098056a9bee520fc88adba0cd3211d,Reward,REWA
18,0x014d05725f9d95bc371a184373fab4ed0bd577ee,Gold Reserve,GOR
18,0x014d5454190a0606525246fcc6869dfa4b782a2b,Test,TEST
18,0x01508c0198e2c6755b4b043d50f1516e1f3b872b,SPADA,SPD
18,0x01531f23393060446a38d422b2c34e2e34ab9446,EggSpace,EGGSP
18,0x015348c653a181d7ac9bc87a7c54f4d08cc0a514,MAKE BNBCHAIN GREAT AGAIN,MBGA
18,0x0153e74b9ab4a3dec238495571cffd96d531253f,Tremp,TR
18,0x0157d804fedbb7c3f22208d6c0a6710546b72dbb,Ethereum,ETH
18,0x015a697ad1718ec7d6b84eafbb0229dcd54150a6,LOVE_YY,LOVE_YY
18,0x015a730994e47f40794eb6f97d47792b3aa9ffae,MATT's ANDY,MATTANDY
18,0x0163aaaee3ce2539527ecc166d62ac75348c2ecc,DuckwifDog,DUDO
18,0x0164af1f0cc137e7b3a56dfa65db5b12a6e0e7ae,HADAR,HADAR
18,0x01656333e337c73262876c2b650331783ea4e195,Resistance Ducky,REGRA
18,0x0165c129b33c6c760ad5c4e2a002f2cebcf8144d,Elon President ,Ept
18,0x016630063058ec09048e32bfce25ac8dd7cc72c8,aodif,bodfhu
18,0x01667aaca1f0cd0f69f38c81c29aa44046f1ae23,ThorCoin,THOR
18,0x016abb5e48a7b64c2014f8834ecbe56cd72bf13d,Radpie esRDNT,esRDNT
18,0x016b5e2374f49010b3bd9ad2c31931aafb85a8e5,ftm,yh
18,0x016c3cf9a57ac88f75e611908f1f84611f52ce4f,MUFTI MENK,MENK
18,0x016cf83732f1468150d87dcc5bdf67730b3934d3,AirNFT Token,AIRT
18,0x016d4f7981c4b1e383a27b87beeef12e0f265fcc,Freemasons,MASON
18,0x016db99f31199b053c1700ba3a5004b84028fa07,Hardhat,Hardhat
18,0x016dbe23c2df9334d3f86f0cacd5f6b6d392b018,police dogs,PoliceDogs
18,0x01700e7f769570b45acf551f24c109d90a365d3c,gsstt,fgff
18,0x01722bd41a9403038b6cbae1c558760b16969fd9,OpenAI,AI
18,0x0173295183685f27c84db046b5f0bea3e683c24b,Cat,CAT
18,0x0173c1bda8592117626bd9b68420b9fc8b2c3671,TANO,TANO
18,0x0177134f097bc1806b5d38c98c98ac2a40f70ac1,PEGO,PEGO
18,0x01798cb7b04cf2098f58a547521143ce9ba3c6b3,VcbNeo,VcbNeo
18,0x017af5dd79aff93a1b0bf083f48cb7b55cfdfee0,bttt,ghdhd
18,0x017c9962b6794b2e9ff34c83d139ed273ada8ce0,NIAO,NIAO
18,0x017c9e30e027b774882228d617443ab2677e6d4e,MORGEN,MOR
6,0x01804a0ff9d4db322418a90e3a31114c131e3c27,Melifex,Melifex pro
18,0x0180f10d22c51b5cf0112413517ff08f63df15c2,PONK,ponk
18,0x01829e361bc4f66f3c1a2e4ad43bbdb32e792913,zzhenshuai,zz
18,0x0182fa4a84abb9d869fb5b40ae26179718e690b8,NFT CAPTAIN,NFTC
